23.64, -0.48, -0.071, 142.84, -1.230, 764.4, 24.29, -0.56, -0.074, 180.0, -1.180, 0.0, 187.61, -1.223, 0.742, -0.626
23.77, -0.48, -0.073, 127.53, -1.249, 1377.5, 24.47, -0.58, -0.076, 180.0, -1.190, 0.0, 188.14, -1.232, 0.890, -0.609
23.90, -0.49, -0.074, 137.74, -1.242, 1578.7, 24.65, -0.59, -0.077, 180.0, -1.199, 0.0, 188.69, -1.240, 0.809, -0.615
24.04, -0.50, -0.075, 133.91, -1.213, 1808.6, 24.83, -0.60, -0.078, 180.0, -1.208, 0.0, 189.21, -1.249, 0.854, -0.645
24.18, -0.52, -0.076, 141.56, -1.170, 1686.5, 25.01, -0.62, -0.079, 180.0, -1.218, 0.0, 189.71, -1.259, 0.795, -0.698
24.32, -0.53, -0.077, 142.84, -1.165, 2543.9, 25.18, -0.63, -0.080, 180.0, -1.227, 0.0, 190.15, -1.269, 0.792, -0.730
24.46, -0.54, -0.079, 135.19, -1.177, 1715.2, 25.36, -0.65, -0.082, 180.0, -1.237, 0.0, 190.63, -1.279, 0.871, -0.747
24.59, -0.55, -0.080, 136.46, -1.195, 2112.8, 25.54, -0.66, -0.083, 180.0, -1.246, 0.0, 191.15, -1.289, 0.870, -0.754
24.73, -0.56, -0.081, 140.29, -1.210, 2177.5, 25.72, -0.68, -0.084, 180.0, -1.255, -0.0, 191.64, -1.299, 0.845, -0.759
24.88, -0.57, -0.082, 149.22, -1.228, 1082.9, 25.90, -0.69, -0.085, 180.0, -1.265, 0.0, 192.06, -1.308, 0.773, -0.760
25.03, -0.58, -0.083, 158.14, -1.262, 795.5, 26.08, -0.71, -0.087, 180.0, -1.274, -0.0, 192.37, -1.318, 0.700, -0.745
25.19, -0.60, -0.085, 158.14, -1.287, 347.7, 26.26, -0.72, -0.088, 180.0, -1.284, 0.0, 192.63, -1.327, 0.706, -0.732
25.34, -0.61, -0.086, 146.66, -1.337, 831.5, 26.44, -0.74, -0.089, 180.0, -1.293, 0.0, 192.95, -1.336, 0.816, -0.696
25.49, -0.62, -0.087, 167.07, -1.369, 1734.4, 26.62, -0.76, -0.091, 180.0, -1.302, 0.0, 193.23, -1.345, 0.638, -0.666
25.65, -0.64, -0.089, 154.32, -1.378, 2165.5, 26.80, -0.77, -0.092, 180.0, -1.312, -0.0, 193.46, -1.353, 0.759, -0.654
25.81, -0.65, -0.090, 159.42, -1.367, 2270.9, 26.98, -0.79, -0.093, 180.0, -1.321, 0.0, 193.74, -1.362, 0.719, -0.662
25.97, -0.67, -0.092, 164.52, -1.346, 1657.7, 27.16, -0.81, -0.094, 180.0, -1.330, 0.0, 193.95, -1.370, 0.678, -0.687
26.14, -0.68, -0.093, 176.00, -1.321, 1526.0, 27.34, -0.82, -0.096, 180.0, -1.340, -0.0, 194.07, -1.380, 0.578, -0.722
26.32, -0.70, -0.094, 181.10, -1.315, 845.8, 27.52, -0.84, -0.097, 180.0, -1.349, 0.0, 194.09, -1.389, 0.534, -0.748
26.50, -0.72, -0.095, 182.37, -1.328, 1322.4, 27.69, -0.86, -0.099, 180.0, -1.359, 0.0, 194.08, -1.399, 0.523, -0.759
26.67, -0.73, -0.097, 169.62, -1.360, 1600.3, 27.87, -0.88, -0.100, 180.0, -1.368, 0.0, 194.13, -1.408, 0.640, -0.751
26.85, -0.75, -0.098, 183.65, -1.396, 862.6, 28.05, -0.89, -0.101, 180.0, -1.377, -0.0, 194.18, -1.417, 0.516, -0.730
27.03, -0.77, -0.100, 183.65, -1.434, 330.9, 28.23, -0.91, -0.103, 180.0, -1.387, 0.0, 194.14, -1.426, 0.517, -0.702
27.21, -0.79, -0.101, 177.27, -1.467, -124.2, 28.41, -0.93, -0.104, 180.0, -1.396, 0.0, 194.14, -1.434, 0.575, -0.673
27.39, -0.81, -0.103, 181.10, -1.482, 12.4, 28.59, -0.95, -0.105, 180.0, -1.405, -0.0, 194.16, -1.443, 0.542, -0.657
27.58, -0.83, -0.104, 190.03, -1.490, 546.5, 28.77, -0.97, -0.107, 180.0, -1.415, -0.0, 194.10, -1.451, 0.462, -0.647
27.76, -0.85, -0.106, 181.10, -1.476, 929.7, 28.95, -0.99, -0.108, 180.0, -1.424, 0.0, 194.04, -1.459, 0.543, -0.659
27.94, -0.86, -0.107, 181.10, -1.465, 1269.7, 29.13, -1.01, -0.110, 180.0, -1.434, 0.0, 194.03, -1.468, 0.544, -0.675
28.12, -0.88, -0.108, 181.10, -1.463, 1538.0, 29.31, -1.03, -0.111, 180.0, -1.443, -0.0, 194.02, -1.477, 0.545, -0.689
28.30, -0.90, -0.110, 174.72, -1.447, 845.8, 29.48, -1.05, -0.113, 180.0, -1.452, -0.0, 194.05, -1.486, 0.604, -0.715
28.47, -0.92, -0.111, 178.55, -1.437, -52.3, 29.66, -1.07, -0.114, 180.0, -1.462, 0.0, 194.10, -1.495, 0.572, -0.741
28.65, -0.94, -0.113, 179.82, -1.460, -330.1, 29.84, -1.09, -0.116, 180.0, -1.471, 0.0, 194.11, -1.505, 0.562, -0.742
28.83, -0.96, -0.114, 182.37, -1.486, -105.0, 30.02, -1.11, -0.117, 180.0, -1.480, 0.0, 194.11, -1.514, 0.540, -0.734
29.01, -0.98, -0.116, 170.90, -1.508, 443.5, 30.20, -1.13, -0.118, 180.0, -1.490, -0.0, 194.15, -1.523, 0.645, -0.724
29.18, -1.01, -0.117, 182.37, -1.523, 826.7, 30.38, -1.15, -0.120, 180.0, -1.499, -0.0, 194.20, -1.532, 0.544, -0.717
29.36, -1.03, -0.119, 168.35, -1.507, 836.2, 30.56, -1.17, -0.121, 180.0, -1.509, 0.0, 194.26, -1.541, 0.673, -0.736
29.52, -1.05, -0.120, 172.17, -1.460, 668.6, 30.74, -1.20, -0.123, 180.0, -1.518, 0.0, 194.38, -1.550, 0.642, -0.789
29.70, -1.07, -0.122, 178.55, -1.420, 469.8, 30.91, -1.22, -0.124, 180.0, -1.527, -0.0, 194.44, -1.560, 0.587, -0.849
29.87, -1.09, -0.123, 167.07, -1.425, 984.7, 31.09, -1.24, -0.126, 180.0, -1.537, 0.0, 194.53, -1.571, 0.693, -0.880
30.04, -1.11, -0.125, 167.07, -1.460, 656.6, 31.27, -1.26, -0.128, 180.0, -1.546, 0.0, 194.69, -1.581, 0.697, -0.881
30.20, -1.13, -0.126, 165.79, -1.505, 1075.8, 31.45, -1.29, -0.129, 180.0, -1.556, 0.0, 194.85, -1.591, 0.713, -0.864
30.37, -1.15, -0.128, 174.72, -1.556, 1406.3, 31.63, -1.31, -0.131, 180.0, -1.565, 0.0, 194.98, -1.600, 0.636, -0.831
